,year,tri_facility_id,facility_name,street_address,city,county,st,zip,bia_code,tribe,latitude,longitude,federal_facility,primary_sic,sic_2,sic_3,sic_4,sic_5,sic_6,primary_naics,naics_2,naics_3,naics_4,naics_5,naics_6,doc_ctrl_num,chemical,cas_compound_id,clean_air_act_chemical,classification,metal,metal_category,carcinogen,form_type,unit_of_measure,n_5_1_fugitive_air,n_5_2_stack_air,n_5_3_water,n_5_4_1_underground_class_i,n_5_4_2_underground_class_ii_v,n_5_5_1a_rcra_c_landfills,n_5_5_1b_other_landfills,n_5_5_2_land_treatment,n_5_5_3_surface_impoundment,n_5_5_3a_rcra_c_surface_impoundment,n_5_5_3b_other_surface_impoundment,n_5_5_4_other_disposal,on_site_release_total,n_6_1_potw_metals_and_metal_compounds,n_6_1_potw_non_metals,n_6_1_potw_total_transfers,n_6_2_m10,n_6_2_m41,n_6_2_m62,n_6_2_m71,n_6_2_m81,n_6_2_m82,n_6_2_m72,n_6_2_m63,n_6_2_m66,n_6_2_m67,n_6_2_m64,n_6_2_m65,n_6_2_m73,n_6_2_m79,n_6_2_m90,n_6_2_m94,n_6_2_m99,off_site_release_total,n_6_2_m20,n_6_2_m24,n_6_2_m26,n_6_2_m28,n_6_2_m93,off_site_recycled_total,n_6_2_m56,n_6_2_m92,off_site_recovery_total,n_6_2_m40,n_6_2_m50,n_6_2_m54,n_6_2_m61,n_6_2_m69,n_6_2_m95,off_site_treated_total,total_releases,n_8_1_releases,n_8_1a_on_site_contained_releases,n_8_1b_on_site_other_releases,n_8_1c_off_site_contained_releases,n_8_1d_off_site_other_releases,n_8_2_energy_recovery_on_site,n_8_3_energy_recovery_off_site,n_8_4_recycling_on_site,n_8_5_recycling_off_site,n_8_6_treatment_on_site,n_8_7_treatment_off_site,production_waste_8_1_thru_8_7,n_8_8_one_time_release,n_8_9_production_ratio,parent_company_name,parent_company_db_number,serialid,geoid
39,2013,14150NCNRG700GR,NOCO ENERGY CORP,700 GRAND ISLAND BLVD,TONAWANDA,ERIE,NY,141510086,,,42.991128,-78.925194,NO,,,,,,,424710,,,,,,1313211532229,NAPHTHALENE,91203,YES,TRI,NO,0,NO,R,Pounds,50,494,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,0,544,0,0,0,0,13368,0,0,0,13912,,1.36,NOCO ENERGY CORP,13293519,40,360290084002024
40,2013,11768NRTHPWATER,NATIONAL GRID  NORTHPORT POWER STATION,WATERSIDE AVE & EATONS NECK RD,NORTHPORT,SUFFOLK,NY,11768,,,40.923488,-73.342561,NO,,,,,,,221112,,,,,,1313211260385,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,1.4,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,1.4,0,0,0,0,0,0,0,0,1.4,,0.96,NATIONAL GRID USA,844749010,41,361031108034002
41,2013,11222MCLC0125AP,BP PRODUCTS NA INC BROOKLYN TERMINAL,125 APOLLO ST,BROOKLYN,KINGS,NY,11222,,,40.728109,-73.938198,NO,,,,,,,424710,,,,,,1313211560949,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,1.05,BP PRODUCTS N.A. INC,39596507,42,360470589001002
42,2013,1456WWLWRT12ATL,DOLOMITE PRODUCTS INCWALWORTH FACILITY,1200 ATLANTIC AVE,WALWORTH,WAYNE,NY,14568,,,43.165,-77.317,NO,,,,,,,212312,324121,,,,,1313211071319,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0.0084,0.0017,0,0,0,0,0,0,0,0,0,0,0.0101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101,0,0,0.0101,0,0,0,0,0,0,0,0,0.0101,,0.71,OLDCASTLE MATERIALS INC,806709812,43,361170202011012
43,2013,13057LTRDR675BE,ULTRA DAIRY LLC,6750 BENEDICT RD W,EAST SYRACUSE,ONONDAGA,NY,13057,,,43.083,-76.055,NO,,,,,,,311514,,,,,,1313211673468,NITRATE COMPOUNDS,N511,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82723,82723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82723,82723,,1.07,,,44,360670145001051
44,2013,14692SCHLG1555J,SCHLEGEL SYSTEMS INC,1555 JEFFERSON RD,ROCHESTER,MONROE,NY,14692,,,43.085833,-77.586667,NO,,,,,,,326150,,,,,,1313210955112,TOLUENE DIISOCYANATE (MIXED ISOMERS),26471625,NO,TRI,NO,0,YES,R,Pounds,5,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,2000,6,0,0,6,0,0,0,0,0,0,0,2000,2006,,0.99,SCHLEGEL,,45,360550131013020
45,2013,1308WMNTHB112FY,MANTH BROWNELL INC,1120 FYLER RD,KIRKVILLE,MADISON,NY,13082,,,43.09508,-75.92049,NO,,,,,,,332721,,,,,,1313210958649,NICKEL,7440020,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0.02,,1,MANTH BROWNELL INC,2235166,46,360539404012036
46,2013,14206TRCPR50THI,CURTIS SCREW CO LLC,50 THIELMAN DR,BUFFALO,ERIE,NY,142063265,,,42.88278,-78.8029,NO,,,,,,,332721,,,,,,1313211731777,CHROMIUM,7440473,YES,TRI,YES,1,YES,R,Pounds,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15925,0,0,0,15925,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15925,0,0,15926,,1.14,CURTIS SCREW CO LLC,,47,360290167003000
47,2013,11520RRWCH28RID,ARROW CHEMICAL CORP,28 RIDER PL,FREEPORT,NASSAU,NY,11520,,,40.64867,-73.57117,NO,,,,,,,325611,,,,,,1313211771757,CERTAIN GLYCOL ETHERS,N230,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,48,360594144005015
48,2013,14739FRNDSCOUNT,FRIENDSHIP DAIRIES LLC,6701 COUNTY RD 20,FRIENDSHIP,ALLEGANY,NY,147398660,,,42.21393,-78.115282,NO,,,,,,,311511,,,,,,1313211687518,NITRATE COMPOUNDS,N511,NO,TRI,NO,0,NO,R,Pounds,0,0,3511,0,0,0,0,1091,0,0,0,0,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4602,0,0,4602,0,0,0,0,0,0,216933,0,221535,,1.03,SAPUTO DAIRY FOODS USA LLC,,49,360039506001018
49,2013,13601STTRL22543,STATURE ELECTRIC,22543 FISHER RD,WATERTOWN,JEFFERSON,NY,13601,,,43.99388,-75.94086,NO,,,,,,,335312,335314,333612,,,,1313211130897,COPPER,7440508,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3327,3327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3327,0,0,3327,,1,ALLIED MOTION TECHNOLOGIES INC,7067713,50,360450616002091
50,2013,1286WSLCKC21GRA,SLACK CHEMICAL CO INC,21 GRANDE BLVD,SARATOGA SPRINGS,SARATOGA,NY,12866,,,43.065597,-73.821019,NO,,,,,,,424690,,,,,,1313211796230,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)""",7664939,NO,TRI,NO,0,NO,R,Pounds,61,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,61,0,0,0,0,0,0,0,0,61,,0.86,SLACK CHEMICAL CO INC,,51,360910613022037
51,2013,11222MCLC0125AP,BP PRODUCTS NA INC BROOKLYN TERMINAL,125 APOLLO ST,BROOKLYN,KINGS,NY,11222,,,40.728109,-73.938198,NO,,,,,,,424710,,,,,,1313211560925,N-HEXANE,110543,YES,TRI,NO,0,NO,R,Pounds,1170,1016,0,0,0,0,0,0,0,0,0,0,2186,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,63,0,0,2593,0,0,2593,23,0,23,0,0,0,0,0,0,0,2249,0,0,2186,63,0,0,23,0,2593,0,0,4865,0,1.05,BP PRODUCTS N.A. INC,39596507,52,360470589001002
52,2013,14224XCLPR12NAM,KEMPER SYSTEM AMERICA INC,1200 N AMERICA DR,WEST SENECA,ERIE,NY,14224,,,42.84767,-78.74247,NO,,,,,,,325510,,,,,,1313211299274,ETHYLENE GLYCOL,107211,YES,TRI,NO,0,NO,R,Pounds,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,750,5,0,0,5,0,0,0,0,0,0,0,750,755,,1.23,,,53,360290112001033
53,2013,13035DLCTRRTE20,DIELECTRIC LABORATORIES INC,2777 RT 20 E,CAZENOVIA,MADISON,NY,13035,,,42.9198,-75.81017,NO,,,,,,,334416,,,,,,1313211599651,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,3.2,6.3,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.7,0,65.7,0,8.6,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,75.2,0,0,9.5,0,63.7,0,0,0,8.6,0,0,81.8,2,0.73,KNOWLES ELECTRONICS HOLDINGS INC.,5115902,54,360530307003013
54,2013,14572GRFFT119MA,GRIFFITH ENERGY - WAYLAND,119 MAIN ST,WAYLAND,STEUBEN,NY,14572,,,42.565801,-77.591425,NO,,,,,,,424710,,,,,,1313211474109,NAPHTHALENE,91203,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUPERIOR PLUS ENERGY SERVICES INC.,,55,361019604004006
55,2013,12883NTRNTSHORE,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,,,43.891973,-73.399275,NO,,,,,,,322121,,,,,,1313211482132,FORMALDEHYDE,50000,YES,TRI,NO,0,YES,R,Pounds,13,4827,5484,0,0,0,44,0,0,0,0,0,10368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10368,0,44,10324,0,0,17867,0,0,0,0,0,28235,,1.05,INTERNATIONAL PAPER CO,1316561,56,360319612003046
56,2013,14807CRWLY25HUR,HP HOOD LLC CROWLEY FOODS ARKPORT,25 HURLBUT ST,ARKPORT,STEUBEN,NY,14807,,,42.393829,-77.700499,NO,,,,,,,311513,,,,,,1313211415955,NITRATE COMPOUNDS,N511,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3237,3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.7,0,0,0,0,18342,2913.3,21579,,0.57,HP HOOD LLC,1008697,57,361019606001043
57,2013,13209SYRCS7055I,SYRACUSE HEAT TREATING CORP,7055 INTERSTATE ISLAND RD,SYRACUSE,ONONDAGA,NY,13209,,,43.11039,-76.2788,NO,,,,,,,332811,,,,,,1313211138894,AMMONIA,7664417,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,58,360670118005031
58,2013,11691BYSWT1425B,BAYSWATER PEAKING FACILITY LL C,14-25 BAY 24TH ST,FAR ROCKAWAY,QUEENS,NY,11691,,,40.608169,-73.761491,NO,,,,,,,221112,,,,,,1313211342290,"1,2,4-TRIMETHYLBENZENE",95636,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEXTERA ENERGY INC,782659171,59,360811008012008
59,2013,14210SFTYK60KAT,SAFETY-KLEEN SYSTEMS INC BUFFALO OIL RECOVERY FACILITY,60 KATHERINE ST,BUFFALO,ERIE,NY,14210,,,42.85931,-78.85899,NO,,,,,,,324191,,,,,,1313211496688,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.52,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22795,0,0,22795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22795,0,0,0,0,22795,0,0,0,0,0,24.52,22819.52,,1.1,CLEAN HARBORS INC.,42698999,60,360290005001029
60,2013,14572GRFFT119MA,GRIFFITH ENERGY - WAYLAND,119 MAIN ST,WAYLAND,STEUBEN,NY,14572,,,42.565801,-77.591425,NO,,,,,,,424710,,,,,,1313211474061,CYCLOHEXANE,110827,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUPERIOR PLUS ENERGY SERVICES INC.,,61,361019604004006
61,2013,13164MBLLS6700H,SUNOCO PARTNERS MKT & TERM - SYRACUSE (TED PARK) TERMINAL,6700 HERMAN RD,WARNERS,ONONDAGA,NY,13164,,,43.096593,-76.303951,NO,,,,,,,493190,,,,,,1313211625189,"1,2,4-TRIMETHYLBENZENE",95636,NO,TRI,NO,0,NO,R,Pounds,107,97,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,204,0,0,0,0,0,0,0,0,204,,0.77,SUNOCO PARTNERS MARKETING & TERMINALS LP,64717981,62,360670119002020
62,2013,14572GRFFT119MA,GRIFFITH ENERGY - WAYLAND,119 MAIN ST,WAYLAND,STEUBEN,NY,14572,,,42.565801,-77.591425,NO,,,,,,,424710,,,,,,1313211474046,CUMENE,98828,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUPERIOR PLUS ENERGY SERVICES INC.,,63,361019604004006
63,2013,14572GRFFT119MA,GRIFFITH ENERGY - WAYLAND,119 MAIN ST,WAYLAND,STEUBEN,NY,14572,,,42.565801,-77.591425,NO,,,,,,,424710,,,,,,1313211474073,ETHYLBENZENE,100414,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUPERIOR PLUS ENERGY SERVICES INC.,,64,361019604004006
64,2013,14603MNRFRPOBOX,FIRTH RIXSON INC,181 MCKEE RD,ROCHESTER,MONROE,NY,146111111,,,43.153,-77.669,NO,,,,,,,332112,332111,,,,,1313211354319,MANGANESE,7439965,YES,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625,0,0,0,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625,0,0,2625,,0.96,FIRTH RIXSON LTD,,65,360550087021004
65,2013,12553MBLLN1281R,GLOBAL COS LLC NEWBURGH TERMINAL,1281 RIVER RD,NEW WINDSOR,ORANGE,NY,12553,,,41.487139,-74.008528,NO,,,,,,,424710,,,,,,1313211403783,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,1.29,GLOBAL COS LLC,19177757,66,360710128003001
66,2013,12883NTRNTSHORE,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,,,43.891973,-73.399275,NO,,,,,,,322121,,,,,,1313211482144,FORMIC ACID,64186,NO,TRI,NO,0,NO,R,Pounds,0,0,2931,0,0,0,0,0,0,0,0,0,2931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2931,0,0,2931,0,0,0,0,0,0,0,0,2931,,1.05,INTERNATIONAL PAPER CO,1316561,67,360319612003046
67,2013,12138TCNCPCOONB,TONOGA INC DBA TACONIC,136 COON BROOK RD,PETERSBURGH,RENSSELAER,NY,12138,,,42.74245,-73.35747,NO,,,,,,,313320,,,,,,1313210977904,XYLENE (MIXED ISOMERS),1330207,YES,TRI,NO,0,NO,R,Pounds,176,386,0,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2475,0,0,0,0,2475,562,0,0,562,0,0,0,0,0,0,0,2475,3037,,1.05,,,68,360830521021065
68,2013,14605MTKPW255NU,AMETEK POWER INSTRUMENTS,255 N UNION ST,ROCHESTER,MONROE,NY,14605,,,43.1647,-77.59153,NO,,,,,,,334513,,,,,,1313211257213,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0.17,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,759,0,0,0,759,0,0,0,0,0,0,0,0,0,0,38.17,0,0,0.17,0,38,0,0,0,759,0,0,797.17,,1.1,AMETEK INC,1345149,69,360550093013000
69,2013,13208SLVNT1405B,SOLVENTS & PETROLEUM SERVICE,1405 BREWERTON RD,SYRACUSE,ONONDAGA,NY,13208,,,43.08756,-76.15083,NO,,,,,,,424690,,,,,,1313210945919,"1,2,4-TRIMETHYLBENZENE",95636,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOLVENTS & PETROLEUM SERVICE INC,,70,360670137011054
70,2013,12138TCNCPCOONB,TONOGA INC DBA TACONIC,136 COON BROOK RD,PETERSBURGH,RENSSELAER,NY,12138,,,42.74245,-73.35747,NO,,,,,,,313320,,,,,,1313210977878,COPPER,7440508,NO,TRI,YES,1,NO,R,Pounds,0,92,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,944,0,0,0,0,0,0,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,0,92,944,0,0,0,0,0,0,0,1036,,1.05,,,71,360830521021065
71,2013,13148GLDSP240FA,GOULDS PUMPS ADMINISTRATION INC,240 FALL ST,SENECA FALLS,SENECA,NY,13148,,,42.914039,-76.811116,NO,,,,,,,333911,,,,,,1313211567058,COPPER,7440508,NO,TRI,YES,1,NO,R,Pounds,170,65,1,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,9,0,0,0,0,0,0,0,6700,0,0,0,0,0,0,6709,0,5500,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,6945,0,0,236,6690,9,0,0,0,5500,0,0,12435,10,0.93,ITT CORP,1216845,72,360999504001007
72,2013,13164MBLLS6700H,SUNOCO PARTNERS MKT & TERM - SYRACUSE (TED PARK) TERMINAL,6700 HERMAN RD,WARNERS,ONONDAGA,NY,13164,,,43.096593,-76.303951,NO,,,,,,,493190,,,,,,1313211625278,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0.07,1.63,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,1.7,0,0,0,0,0,0,0,0,1.7,,0.77,SUNOCO PARTNERS MARKETING & TERMINALS LP,64717981,73,360670119002020
73,2013,14572GRFFT119MA,GRIFFITH ENERGY - WAYLAND,119 MAIN ST,WAYLAND,STEUBEN,NY,14572,,,42.565801,-77.591425,NO,,,,,,,424710,,,,,,1313211474008,BENZENE,71432,YES,TRI,NO,0,YES,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUPERIOR PLUS ENERGY SERVICES INC.,,74,361019604004006
74,2013,14150TNWND3875R,TONAWANDA COKE CORP,3875 RIVER RD,TONAWANDA,ERIE,NY,14150,,,42.983638,-78.92728,NO,,,,,,,324199,,,,,,1313211563299,NAPHTHALENE,91203,YES,TRI,NO,0,NO,R,Pounds,1353,244,0,0,0,0,0,0,0,0,0,0,1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,0,0,0,0,921,0,0,0,0,0,0,0,0,0,0,1597,0,0,1597,0,0,6791,0,6514,921,0,0,15823,,0.94,,,75,360290084002024
75,2013,14603MNRFRPOBOX,FIRTH RIXSON INC,181 MCKEE RD,ROCHESTER,MONROE,NY,146111111,,,43.153,-77.669,NO,,,,,,,332112,332111,,,,,1313211354283,CHROMIUM,7440473,YES,TRI,YES,1,YES,R,Pounds,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94264,0,0,0,94264,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,0,94264,0,0,94280,,0.96,FIRTH RIXSON LTD,,76,360550087021004
76,2013,13148GLDSP240FA,GOULDS PUMPS ADMINISTRATION INC,240 FALL ST,SENECA FALLS,SENECA,NY,13148,,,42.914039,-76.811116,NO,,,,,,,333911,,,,,,1313211567084,TOLUENE,108883,YES,TRI,NO,0,NO,R,Pounds,380,7300,0,0,0,0,0,0,0,0,0,0,7680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,0,4400,0,0,0,0,0,0,0,7680,0,0,7680,0,0,0,4400,0,0,0,0,12080,,0.93,ITT CORP,1216845,77,360999504001007
77,2013,14120BTTNF1174E,BATTENFELD GREASE & OIL CORPN Y,1174 ERIE AVE,NORTH TONAWANDA,NIAGARA,NY,141200728,,,43.05081,-78.84771,NO,,,,,,,324191,,,,,,1313210996450,BARIUM COMPOUNDS,N040,NO,TRI,NO,3,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BATTENFELD MANAGEMENT INC,108609512,78,360630228042026
78,2013,14513SPNCM1COUN,SPINCO METAL PRODUCTS INC,1 COUNTRY CLUB DR,NEWARK,WAYNE,NY,14513,,,43.04981,-77.08545,NO,,,,,,,332999,,,,,,1313210938650,COPPER,7440508,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,2.6,0,0,0,0,0,0,0,0,0,0,0,4680,0,0,0,0,0,4680,0,69382,0,0,0,69382,0,0,0,0,0,0,0,0,0,0,4682.6,0,0,0,4680,2.6,0,0,0,69382,0,0,74064.6,0,1.1,,,79,361170212003008
79,2013,13413SPCLMMIDDL,SPECIAL METALS CORP,4317 MIDDLE SETTLEMENT RD,NEW HARTFORD,ONEIDA,NY,13413,,,43.0753,-75.34179,NO,,,,,,,331491,,,,,,1313211653199,CHROMIUM,7440473,YES,TRI,YES,1,YES,R,Pounds,0,196.69,0,0,0,0,0,0,0,0,0,0,196.69,3.38,0,3.38,0,0,130.4,0,0,0,0,0,0,0,0,188.28,0,0,0,0,0,318.68,0,704062,0,0,0,704062,0,0,0,0,0,0,0,0,0,0,518.75,0,0,196.69,190.8488,131.2112,0,0,0,704062,0,0,704580.75,,1.1,PRECISION CASTPARTS CORP,2241669,80,360650252001066
80,2013,13164MBLLS6700H,SUNOCO PARTNERS MKT & TERM - SYRACUSE (TED PARK) TERMINAL,6700 HERMAN RD,WARNERS,ONONDAGA,NY,13164,,,43.096593,-76.303951,NO,,,,,,,493190,,,,,,1313211625304,XYLENE (MIXED ISOMERS),1330207,YES,TRI,NO,0,NO,R,Pounds,307,533,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,11,0,11,0,0,0,0,0,0,0,840,0,0,840,0,0,0,11,0,2,0,0,853,,0.77,SUNOCO PARTNERS MARKETING & TERMINALS LP,64717981,81,360670119002020
